plant_id,plant_name,utility_name,state,county,generator_id,status,technology
56357,FPL Energy Burleigh County Wind,FPL Energy Burleigh County Wind LLC,ND,Burleigh,GE15,OP,Onshore Wind Turbine
56359,Klondike Windpower II,Avangrid Power LLC,OR,Sherman,PH2,OP,Onshore Wind Turbine
56360,Leaning Juniper,PacifiCorp,OR,Gilliam,1,OP,Onshore Wind Turbine
56361,Big Horn Wind Project,Avangrid Power LLC,WA,Klickitat,1,OP,Onshore Wind Turbine
56362,Shiloh I Wind Project,Avangrid Power LLC,CA,Solano,1,OP,Onshore Wind Turbine
56369,Casselman Wind Power Project,Avangrid Power LLC,PA,Somerset,1,OP,Onshore Wind Turbine
56371,Cedar Creek Wind,"Leeward Asset Management, LLC",CO,Weld,1,OP,Onshore Wind Turbine
56371,Cedar Creek Wind,"Leeward Asset Management, LLC",CO,Weld,2,OP,Onshore Wind Turbine
56372,Sweetwater Wind 5,"Leeward Asset Management, LLC",TX,Nolan,SW5,OP,Onshore Wind Turbine
56376,Pike County Wind Power,Illinois Rural Electric Coop,IL,Pike,WTG1,OA,Onshore Wind Turbine
56377,Judith Gap Wind Energy Center,Invenergy Services LLC,MT,Wheatland,1,OP,Onshore Wind Turbine
56378,Pakini Nui Wind Farm,Apollo Energy Corp,HI,Hawaii,1,OP,Onshore Wind Turbine
56379,Victory Wind Farm,MidAmerican Energy Co,IA,Carroll,VWF,OP,Onshore Wind Turbine
56380,Centennial Wind Farm,Oklahoma Gas & Electric Co,OK,Harper,WT1,OP,Onshore Wind Turbine
56383,Northern Iowa Windpower II,Avangrid Power LLC,IA,Worth,TOI2,OP,Onshore Wind Turbine
56386,Top of Iowa Windfarm III,Madison Gas & Electric Co,IA,Worth,TOI3,OP,Onshore Wind Turbine
56391,Blue Sky Green Field Wind Project,Wisconsin Electric Power Co,WI,Fond Du Lac,1,OP,Onshore Wind Turbine
56392,FPL Energy Oliver Wind I LLC,FPL Energy Oliver County Wind,ND,Oliver,1,OP,Onshore Wind Turbine
56394,Forest Creek Wind Farm LLC,"Big Sky Wind, LLC",TX,Glasscock,1,OP,Onshore Wind Turbine
