plant_id,name,utility_name,city,state,county,zipcode,lat,lng,sector,source
341,Long Beach Generation LLC,Long Beach Generation LLC,Long Beach,CA,Los Angeles,90802,33.7641,-118.2248,IPP Non-CHP,eia_860_2024
342,Lundy,Southern California Edison Co,Lee Vining,CA,Mono,93541,38.042729,-119.172015,Electric Utility,eia_860_2024
344,Mammoth Pool,Southern California Edison Co,North Fork,CA,Madera,93643,37.220302,-119.337983,Electric Utility,eia_860_2024
350,Ormond Beach,"Ormond Beach Power, LLC",Oxnard,CA,Ventura,93033,34.1292,-119.1689,IPP Non-CHP,eia_860_2024
353,Poole,Southern California Edison Co,Lee Vining,CA,Mono,93541,37.944237,-119.2161,Electric Utility,eia_860_2024
354,Portal,Southern California Edison Co,Lakeshore,CA,Fresno,93634,37.257045,-119.158936,Electric Utility,eia_860_2024
357,Rush Creek,Southern California Edison Co,June lake,CA,Mono,93529,37.766954,-119.123284,Electric Utility,eia_860_2024
358,Mountainview Generating Station,Southern California Edison Co,Redlands,CA,San Bernardino,92374,34.0818,-117.2418,Electric Utility,eia_860_2024
360,San Onofre Nuclear Generating Station,Southern California Edison Co,San Clemente,CA,San Diego,92672,33.368794,-117.554916,Electric Utility,eia_860_2024
361,Santa Ana 1,Southern California Edison Co,Highlands,CA,San Bernardino,92346,34.14522,-117.058481,Electric Utility,eia_860_2024
363,Santa Ana 3,Southern California Edison Co,Highlands,CA,San Bernardino,92346,34.107245,-117.099091,Electric Utility,eia_860_2024
365,Lower Tule River,Southern California Edison Co,Springdale,CA,Tulare,93265,36.13568,-118.788868,Electric Utility,eia_860_2024
371,Columbia Generating Station,Energy Northwest,Richland,WA,Benton,99352,46.4711,-119.3339,Electric Utility,eia_860_2024
375,Magnolia,City of Burbank Water and Power,Burbank,CA,Los Angeles,91502,34.178056,-118.315556,Electric Utility,eia_860_2024
376,Pardee,East Bay Municipal Util Dist,Valley Springs,CA,Calaveras,95252,38.2569,-120.8507,Electric Utility,eia_860_2024
377,Grayson,City of Glendale - (CA),Glendale,CA,Los Angeles,91201,34.1556,-118.2782,Electric Utility,eia_860_2024
378,Prairie River,"ALLETE, Inc.",Grand Rapids,MN,Itasca,55744,47.287206,-93.498266,Electric Utility,eia_860_2024
380,Dion R Holm,City & County of San Francisco,Groveland,CA,Tuolumne,95321,37.896649,-119.9675,Electric Utility,eia_860_2024
381,Moccasin,City & County of San Francisco,Moccasin,CA,Tuolumne,95347,37.809388,-120.299254,Electric Utility,eia_860_2024
382,R C Kirkwood,City & County of San Francisco,Groveland,CA,Tuolumne,95321,37.877667,-119.953233,Electric Utility,eia_860_2024
383,Brawley,Imperial Irrigation District,Brawley,CA,Imperial,92227,32.968889,-115.534444,Electric Utility,eia_860_2024
384,Joliet 29,Midwest Generations EME LLC,Joliet,IL,Will,60436,41.494636,-88.123827,IPP Non-CHP,eia_860_2024
385,Drop 2 (CA),Imperial Irrigation District,Holtville,CA,Imperial,92250,32.705435,-115.030975,Electric Utility,eia_860_2024
386,Drop 3 (CA),Imperial Irrigation District,Holtville,CA,Imperial,92250,32.705428,-115.126103,Electric Utility,eia_860_2024
387,Drop 4,Imperial Irrigation District,Holtville,CA,Imperial,92250,32.705341,-115.219067,Electric Utility,eia_860_2024
388,Pilot Knob,Imperial Irrigation District,Winterhaven,CA,Imperial,92283,32.736642,-114.713858,Electric Utility,eia_860_2024
389,El Centro Hybrid,Imperial Irrigation District,El Centro,CA,Imperial,92243,32.802222,-115.54,Electric Utility,eia_860_2024
390,Solomon Gulch,"Copper Valley Elec Assn, Inc",Valdez,AK,Valdez Cordova,99686,61.0828,-146.3033,Electric Utility,eia_860_2024
391,Big Pine Creek,Los Angeles Department of Water & Power,Big Pine,CA,Inyo,93513,37.142795,-118.324075,Electric Utility,eia_860_2024
392,Castaic,Los Angeles Department of Water & Power,Castaic,CA,Los Angeles,91384,34.587237,-118.656638,Electric Utility,eia_860_2024
393,Control Gorge,Los Angeles Department of Water & Power,Bishop,CA,Inyo,93514,37.437921,-118.556988,Electric Utility,eia_860_2024
394,Cottonwood,Los Angeles Department of Water & Power,Lone Pine,CA,Inyo,93545,36.443421,-118.04389,Electric Utility,eia_860_2024
396,Foothill,Los Angeles Department of Water & Power,Sylmar,CA,Los Angeles,91342,34.318248,-118.494449,Electric Utility,eia_860_2024
397,Franklin (CA),Los Angeles Department of Water & Power,Beverley Hills,CA,Los Angeles,90210,34.103931,-118.413377,Electric Utility,eia_860_2024
398,Haiwee,Los Angeles Department of Water & Power,Olancha,CA,Inyo,93549,36.109722,-117.956667,Electric Utility,eia_860_2024
399,Harbor,Los Angeles Department of Water & Power,Wilmington,CA,Los Angeles,90744,33.7706,-118.2656,Electric Utility,eia_860_2024
400,Haynes,Los Angeles Department of Water & Power,Long Beach,CA,Los Angeles,90803,33.764741,-118.09913,Electric Utility,eia_860_2024
401,Middle Gorge,Los Angeles Department of Water & Power,Bishop,CA,Mono,93514,37.51,-118.569167,Electric Utility,eia_860_2024
402,Pleasant Valley Hydro,Los Angeles Department of Water & Power,Bishop,CA,Inyo,93514,37.41416,-118.523889,Electric Utility,eia_860_2024
403,San Fernando,Los Angeles Department of Water & Power,Sylmar,CA,Los Angeles,91342,34.312778,-118.492778,Electric Utility,eia_860_2024
404,Scattergood,Los Angeles Department of Water & Power,Playa del Rey,CA,Los Angeles,90293,33.918151,-118.427648,Electric Utility,eia_860_2024
406,Tok,Alaska Power and Telephone Co,Tok,AK,Southeast Fairbanks,99780,63.33552,-142.99997,Electric Utility,eia_860_2024
407,Upper Gorge,Los Angeles Department of Water & Power,Bishop,CA,Mono,93514,37.546036,-118.590001,Electric Utility,eia_860_2024
408,Valley (CA),Los Angeles Department of Water & Power,Sun Valley,CA,Los Angeles,91352,34.244991,-118.391327,Electric Utility,eia_860_2024
409,Exchequer,Merced Irrigation District,Snelling,CA,Mariposa,95369,37.584345,-120.26859,IPP Non-CHP,eia_860_2024
410,McSwain,Merced Irrigation District,Snelling,CA,Mariposa,95369,37.522065,-120.31009,IPP Non-CHP,eia_860_2024
412,Chicago Park,Nevada Irrigation District,Colfax,CA,Nevada,95713,39.177903,-120.890856,IPP Non-CHP,eia_860_2024
413,Dutch Flat 2,Nevada Irrigation District,Dutch Flat,CA,Nevada,95714,39.2184,-120.8352,IPP Non-CHP,eia_860_2024
414,Beardsley,Oakdale&South San Joaquin Irrigation D.,None,CA,Tuolumne,95364,38.202569,-120.076983,IPP Non-CHP,eia_860_2024
415,Donnells,Oakdale&South San Joaquin Irrigation D.,None,CA,Tuolumne,95364,38.246656,-120.034072,IPP Non-CHP,eia_860_2024
416,Tulloch,Oakdale&South San Joaquin Irrigation D.,Jamestown,CA,Tuolumne,95370,37.876111,-120.605,IPP Non-CHP,eia_860_2024
417,Forbestown,South Feather Water and Power Agency,Forbestown,CA,Butte,95941,39.551012,-121.278784,Electric Utility,eia_860_2024
418,Kelly Ridge,South Feather Water and Power Agency,Oroville,CA,Butte,95965,39.531784,-121.491247,Electric Utility,eia_860_2024
419,Woodleaf,South Feather Water and Power Agency,Forbestown,CA,Butte,95941,39.553811,-121.204077,Electric Utility,eia_860_2024
420,Broadway (CA),City of Pasadena - (CA),Pasadena,CA,Los Angeles,91105,34.1254,-118.148,Electric Utility,eia_860_2024
421,Craig (AK),Alaska Power and Telephone Co,Craig,AK,Prince of Wales Ketchikan,99921,55.47691,-133.14869,Electric Utility,eia_860_2024
422,Glenarm,City of Pasadena - (CA),Pasadena,CA,Los Angeles,91105,34.126,-118.1494,Electric Utility,eia_860_2024
423,Hydaburg,Alaska Power and Telephone Co,Prince of Wales,AK,Prince of Wales Ketchikan,99922,55.204937,-132.821435,Electric Utility,eia_860_2024
424,French Meadows,Placer County Water Agency,Foresthill,CA,Placer,95631,39.077971,-120.406069,Electric Utility,eia_860_2024
425,Middle Fork,Placer County Water Agency,Foresthill,CA,Placer,95631,39.024801,-120.596383,Electric Utility,eia_860_2024
426,Oxbow (CA),Placer County Water Agency,Foresthill,CA,Placer,95631,39.003372,-120.746651,Electric Utility,eia_860_2024
427,Ralston,Placer County Water Agency,Foresthill,CA,Placer,95631,39.000999,-120.725053,Electric Utility,eia_860_2024
428,Parker,Merced Irrigation District,Snelling,CA,Merced,95344,37.477838,-120.444492,IPP Non-CHP,eia_860_2024
430,Camino,Sacramento Municipal Util Dist,Camino,CA,El Dorado,95726,38.82881,-120.537089,Electric Utility,eia_860_2024
431,Jaybird,Sacramento Municipal Util Dist,Camino,CA,El Dorado,95725,38.83405,-120.53176,Electric Utility,eia_860_2024
432,Loon Lake,Sacramento Municipal Util Dist,Fresh Pond,CA,El Dorado,95726,38.982697,-120.324503,Electric Utility,eia_860_2024
433,Robbs Peak,Sacramento Municipal Util Dist,Fresh Pond,CA,El Dorado,95726,38.896511,-120.378292,Electric Utility,eia_860_2024
435,White Rock/Slab Creek,Sacramento Municipal Util Dist,Placerville,CA,El Dorado,95709,38.765336,-120.787366,Electric Utility,eia_860_2024
436,Devil Canyon,California Dept. of Water Resources,San Bernardino,CA,San Bernardino,92407,34.2056,-117.3344,Electric Utility,eia_860_2024
437,Edward C Hyatt,California Dept. of Water Resources,Oroville,CA,Butte,95966,39.542985,-121.492188,Electric Utility,eia_860_2024
438,Thermalito,California Dept. of Water Resources,Oroville,CA,Butte,95966,39.514893,-121.630077,Electric Utility,eia_860_2024
439,Don Pedro,Turlock Irrigation District,La Grange,CA,Tuolumne,95329,37.695994,-120.420152,Electric Utility,eia_860_2024
440,La Grange,Turlock Irrigation District,La Grange,CA,Stanislaus,95329,37.6697,-120.4436,Electric Utility,eia_860_2024
441,Folsom,U S Bureau of Reclamation,Folsom,CA,Sacramento,95630,38.70675,-121.158443,Electric Utility,eia_860_2024
442,Judge F Carr,U S Bureau of Reclamation,French Gulch,CA,Shasta,96003,40.646934,-122.626973,Electric Utility,eia_860_2024
443,Keswick,U S Bureau of Reclamation,Redding,CA,Shasta,96003,40.611858,-122.446441,Electric Utility,eia_860_2024
444,Nimbus,U S Bureau of Reclamation,Folsom,CA,Sacramento,95630,38.63735,-121.220198,Electric Utility,eia_860_2024
445,Shasta,U S Bureau of Reclamation,Redding,CA,Shasta,96003,40.717455,-122.422274,Electric Utility,eia_860_2024
446,ONeill,U S Bureau of Reclamation,Los Banos,CA,Merced,95376,37.098671,-121.047718,Electric Utility,eia_860_2024
447,Parker Dam,U S Bureau of Reclamation,Parker,CA,San Bernardino,92267,34.295334,-114.140222,Electric Utility,eia_860_2024
448,W R Gianelli,California Dept. of Water Resources,Gustine,CA,Merced,95322,37.0692,-121.0772,Electric Utility,eia_860_2024
450,Spring Creek,U S Bureau of Reclamation,Redding,CA,Shasta,96003,40.628115,-122.467509,Electric Utility,eia_860_2024
451,Trinity,U S Bureau of Reclamation,Weaverville,CA,Trinity,96003,40.797296,-122.762553,Electric Utility,eia_860_2024
454,Colgate,Yuba County Water Agency,Dobbins,CA,Yuba,95935,39.330833,-121.191666,Electric Utility,eia_860_2024
455,Narrows 2,Yuba County Water Agency,Browns Valley,CA,Yuba,95918,39.238996,-121.270409,Electric Utility,eia_860_2024
457,Bear Valley,City of Escondido - (CA),Escondido,CA,San Diego,92027,33.166246,-117.016566,Electric Utility,eia_860_2024
460,Pueblo,"Black Hills Colorado Electric, LLC",Pueblo,CO,Pueblo,81003,38.2667,-104.6144,Electric Utility,eia_860_2024
462,W N Clark,"Black Hills Colorado Electric, LLC",Canon City,CO,Fremont,81212,38.4344,-105.25,Electric Utility,eia_860_2024
464,Alamosa,Public Service Co of Colorado,Alamosa,CO,Alamosa,81101,37.4594,-105.8947,Electric Utility,eia_860_2024
465,Arapahoe,Public Service Co of Colorado,Denver,CO,Denver,80223,39.67,-105.0028,Electric Utility,eia_860_2024
466,Boulder Canyon Hydro,Boulder City of,Boulder,CO,Boulder,80306,40.004725,-105.332495,IPP Non-CHP,eia_860_2024
467,Cabin Creek,Public Service Co of Colorado,Georgetown,CO,Clear Creek,80444,39.6551,-105.7088,Electric Utility,eia_860_2024
468,Cameo,Public Service Co of Colorado,Palisade,CO,Mesa,81526,39.127778,-108.326111,Electric Utility,eia_860_2024
469,Cherokee,Public Service Co of Colorado,Denver,CO,Adams,80216,39.807275,-104.964548,Electric Utility,eia_860_2024
470,Comanche (CO),Public Service Co of Colorado,Pueblo,CO,Pueblo,81006,38.2081,-104.5747,Electric Utility,eia_860_2024
471,Fruita,Public Service Co of Colorado,Grand Junction,CO,Mesa,81521,39.1364,-108.7347,Electric Utility,eia_860_2024
472,Georgetown Hydro,Public Service Co of Colorado,Georgetown,CO,Clear Creek,80444,39.6919,-105.6978,Electric Utility,eia_860_2024
474,Salida,Public Service Co of Colorado,Salida,CO,Chaffee,81201,38.53419,-106.182003,Electric Utility,eia_860_2024
476,Shoshone (CO),Public Service Co of Colorado,Glenwood Springs,CO,Garfield,81601,39.57013,-107.226876,Electric Utility,eia_860_2024
477,Valmont,Public Service Co of Colorado,Boulder,CO,Boulder,80302,40.0195,-105.202,Electric Utility,eia_860_2024
478,Zuni,Public Service Co of Colorado,Denver,CO,Denver,80204,39.737348,-105.016991,Electric Utility,eia_860_2024
479,Temescal,Metropolitan Water District of S CA,Corona,CA,Riverside,91720,33.8343,-117.4971,Electric Utility,eia_860_2024
480,Corona,Metropolitan Water District of S CA,Corona,CA,Riverside,91720,33.85895,-117.6106,Electric Utility,eia_860_2024
481,Perris,Metropolitan Water District of S CA,Perris,CA,Riverside,92555,33.8361,-117.1831,Electric Utility,eia_860_2024
482,Rio Hondo,Metropolitan Water District of S CA,South Gate,CA,Los Angeles,90280,34.004722,-118.09917,Electric Utility,eia_860_2024
483,Coyote Creek,Metropolitan Water District of S CA,La Habra,CA,Orange,90631,33.92493,-117.95517,Electric Utility,eia_860_2024
484,Red Mountain,Metropolitan Water District of S CA,Fallbrook,CA,San Diego,92028,33.3944,-117.1889,Electric Utility,eia_860_2024
487,Valley View,Metropolitan Water District of S CA,Yorba Linda,CA,Orange,92886,33.9001,-117.82905,Electric Utility,eia_860_2024
489,Upper Dawson,Turlock Irrigation District,La Grange,CA,Tuolumne,95329,37.6508,-120.4706,Electric Utility,eia_860_2024
492,South Plant (CO),City of Colorado Springs - (CO),Colorado Springs,CO,El Paso,80903,38.824444,-104.833333,Electric Utility,eia_860_2024
493,George Birdsall,City of Colorado Springs - (CO),Colorado Springs,CO,El Paso,80907,38.881389,-104.816944,Electric Utility,eia_860_2024
494,Manitou Springs,City of Colorado Springs - (CO),Manitou Spring,CO,El Paso,80829,38.855556,-104.933056,Electric Utility,eia_860_2024
495,Ruxton Park,City of Colorado Springs - (CO),Manitou Spring,CO,El Paso,80829,38.841354,-104.973802,Electric Utility,eia_860_2024
502,Holly,Town of Holly - (CO),Holly,CO,Prowers,81047,38.032717,-102.073659,Electric Utility,eia_860_2024
504,Julesburg,City of Julesburg - (CO),Julesburg,CO,Sedgwick,80737,40.9505,-102.2795,Electric Utility,eia_860_2024
505,Boysen,U S Bureau of Reclamation,Thermopolis,WY,Fremont,82649,43.417872,-108.177545,Electric Utility,eia_860_2024
507,Las Animas,City of Las Animas - (CO),Las Animas,CO,Bent,81054,38.0647,-103.2159,Electric Utility,eia_860_2024
508,Lamar Plant,City of Lamar - (CO),Lamar,CO,Prowers,81052,38.033327,-102.537915,Electric Utility,eia_860_2024
510,Sonoma California Geothermal,Geysers Power Co LLC,Middletown,CA,Lake,95461,38.7903,-122.7559,IPP Non-CHP,eia_860_2024
511,Trinidad (CO),City of Trinidad - (CO),Trinidad,CO,Las Animas,81082,37.178979,-104.487492,Electric Utility,eia_860_2024
512,Blue Mesa,U S Bureau of Reclamation,Gunnison,CO,Gunnison,81401,38.453191,-107.337483,Electric Utility,eia_860_2024
513,Estes,U S Bureau of Reclamation,Estes Park,CO,Larimer,80517,40.376771,-105.509665,Electric Utility,eia_860_2024
514,Morrow Point,U S Bureau of Reclamation,Montrose,CO,Montrose,81401,38.451753,-107.539299,Electric Utility,eia_860_2024
515,Big Thompson,U S Bureau of Reclamation,Loveland,CO,Larimer,80538,40.421031,-105.223804,Electric Utility,eia_860_2024
516,Green Mountain,U S Bureau of Reclamation,Kremmling,CO,Summit,80459,39.878805,-106.332725,Electric Utility,eia_860_2024
517,Marys Lake,U S Bureau of Reclamation,Estes Park,CO,Larimer,80517,40.34408,-105.534308,Electric Utility,eia_860_2024
518,Flatiron,U S Bureau of Reclamation,Loveland,CO,Larimer,80539,40.364996,-105.236032,Electric Utility,eia_860_2024
519,Pole Hill,U S Bureau of Reclamation,Loveland,CO,Larimer,80537,40.365056,-105.325074,Electric Utility,eia_860_2024
520,Lower Molina,U S Bureau of Reclamation,Molina,CO,Mesa,81401,39.19366,-108.044088,Electric Utility,eia_860_2024
521,Upper Molina,U S Bureau of Reclamation,Molina,CO,Mesa,81401,39.143808,-108.004777,Electric Utility,eia_860_2024
525,Hayden,Public Service Co of Colorado,Hayden,CO,Routt,81639,40.4856,-107.185,Electric Utility,eia_860_2024
527,Nucla,"Tri-State G & T Assn, Inc",Nucla,CO,Montrose,81424,38.2383,-108.5069,Electric Utility,eia_860_2024
529,Rancho Seco Solar,Sacramento Municipal Util Dist,Herald,CA,Sacramento,95638,38.340015,-121.113861,Electric Utility,eia_860_2024
531,Sacramento Municipal Util Dist,South Sutter Water District,Sacramento,CA,Placer,95817,39.048802,-121.316966,Electric Utility,eia_860_2024
533,McWilliams,PowerSouth Energy Cooperative,Gantt,AL,Covington,36038,31.400255,-86.476449,Electric Utility,eia_860_2024
534,Jones Fork,Sacramento Municipal Util Dist,Fresh Pond,CA,El Dorado,95725,38.850283,-120.381883,Electric Utility,eia_860_2024
535,McClellan (CA),Sacramento Municipal Util Dist,Sacramento,CA,Sacramento,95652,38.652731,-121.393336,Electric Utility,eia_860_2024
537,Camanche,East Bay Municipal Util Dist,Clements & Wallace,CA,San Joaquin,95227,38.2268,-121.0245,Electric Utility,eia_860_2024
539,Rocky River (CT),FirstLight Power Resources Services LLC,New Milford,CT,Litchfield,6776,41.5826,-73.4349,IPP Non-CHP,eia_860_2024
540,Branford,Connecticut Jet Power LLC,Branford,CT,New Haven,6450,41.2925,-72.7942,IPP Non-CHP,eia_860_2024
541,Bulls Bridge,FirstLight Power Resources Services LLC,New Milford,CT,Litchfield,6776,41.659046,-73.491984,IPP Non-CHP,eia_860_2024
542,Cos Cob,Connecticut Jet Power LLC,Greenwich,CT,Fairfield,6430,41.0289,-73.5989,IPP Non-CHP,eia_860_2024
544,Devon Station,Devon Power LLC,Milford,CT,New Haven,6460,41.209797,-73.108976,IPP Non-CHP,eia_860_2024
546,Montville Station,Montville Power LLC,Uncasville,CT,New London,6382,41.4281,-72.1019,IPP Non-CHP,eia_860_2024
547,Northfield Mountain,"FirstLight Power Resources, Inc. - MA",Northfield,MA,Franklin,1360,42.610683,-72.471643,IPP Non-CHP,eia_860_2024
550,Kettle Falls Generating Station,Avista Corp,Kettle Falls,WA,Stevens,99141,48.620336,-118.111059,Electric Utility,eia_860_2024
551,Scotland Dam,FirstLight Power Resources Services LLC,Windham,CT,Windham,6280,41.6651,-72.1221,IPP Non-CHP,eia_860_2024
552,Shepaug,FirstLight Power Resources Services LLC,Southbury,CT,New Haven,6488,41.44842,-73.295321,IPP Non-CHP,eia_860_2024
553,Stevenson,FirstLight Power Resources Services LLC,Monroe,CT,Fairfield,6468,41.3833,-73.1714,IPP Non-CHP,eia_860_2024
554,Taftville,FirstLight Power Resources Services LLC,Taftville,CT,New London,6380,41.5725,-72.0458,IPP Non-CHP,eia_860_2024
557,Tunnel,FirstLight Power Resources Services LLC,Preston,CT,New London,6365,41.555425,-72.041829,IPP Non-CHP,eia_860_2024
559,Rainbow (CT),Farmington River Power Company,Windsor,CT,Hartford,6095,41.915312,-72.693616,Electric Utility,eia_860_2024
560,Falls Village,FirstLight Power Resources Services LLC,Falls Village,CT,Litchfield,6031,41.957272,-73.369297,IPP Non-CHP,eia_860_2024
561,Franklin Drive,Connecticut Jet Power LLC,Torrington,CT,Litchfield,6790,41.798943,-73.116267,IPP Non-CHP,eia_860_2024
562,Middletown,Middletown Power LLC,Middletown,CT,Middlesex,6457,41.554944,-72.579075,IPP Non-CHP,eia_860_2024
564,Stanton Energy Center,Orlando Utilities Comm,Orlando,FL,Orange,32831,28.4822,-81.1678,Electric Utility,eia_860_2024
565,Torrington Terminal,Connecticut Jet Power LLC,Torrington,CT,Litchfield,6790,41.776109,-73.120886,IPP Non-CHP,eia_860_2024
566,Millstone,Dominion Energy Nuclear Conn Inc,Waterford,CT,New London,6385,41.3107,-72.1677,IPP Non-CHP,eia_860_2024
