plant_id,plant_name,utility_name,state,county,generator_id,status,technology
65067,ASA DeKalb NY Solar III LLC,ASA DeKalb NY Solar III LLC,NY,St Lawrence,DEK3,OP,Solar Photovoltaic
65068,Walkerton,Indiana Municipal Power Agency,IN,St Joseph,WALK,OP,Solar Photovoltaic
65069,Linton,Indiana Municipal Power Agency,IN,Greene,LINT,OP,Solar Photovoltaic
65070,Austin TX GigaFactory,Tesla Inc.,TX,Travis,C02,OP,Solar Photovoltaic
65071,Buffalo NY GigaFactory,Tesla Inc.,NY,Erie,PV1,OP,Solar Photovoltaic
65072,Fremont CA AutoFactory,Tesla Inc.,CA,Alameda,RF67,OP,Solar Photovoltaic
65073,Berrenda Mesa Water District,The Greater Light USA LLC,CA,Kern,PV1,OP,Solar Photovoltaic
65075,Everson Garden,Everson Garden LLC,MN,Waseca,CGS,OP,Solar Photovoltaic
65076,Cottontail Solar 1,"Lightsource Renewable Energy Asset Management, LLC",PA,York,PACT1,OP,Solar Photovoltaic
65077,Cottontail Solar 2,"Lightsource Renewable Energy Asset Management, LLC",PA,York,PACT2,OP,Solar Photovoltaic
65079,Cottontail Solar 4,"Lightsource Renewable Energy Asset Management, LLC",PA,Northumberland,PACT4,OP,Solar Photovoltaic
65080,Cottontail Solar 5,"Lightsource Renewable Energy Asset Management, LLC",PA,Juniata,PACT5,OP,Solar Photovoltaic
65081,Cottontail Solar 6,"Lightsource Renewable Energy Asset Management, LLC",PA,Snyder,PACT6,OP,Solar Photovoltaic
65082,Cottontail Solar 8,"Lightsource Renewable Energy Asset Management, LLC",PA,York,PACT8,OP,Solar Photovoltaic
65083,Halifax Solar,NuGen Capital Management,MA,Plymouth,PV1,OP,Solar Photovoltaic
65084,Pitkin County Solar,Coolangatta Solar LLC,CO,Pitkin,PTKN,OP,Solar Photovoltaic
65085,580 River Solar,NuGen Capital Management,MA,Worcester,PV1,OP,Solar Photovoltaic
65086,Bremen,Indiana Municipal Power Agency,IN,Marshall,BREM,OP,Solar Photovoltaic
65087,Shamrock Solar LLC,Greenbacker Renewable Energy Corporation,WI,Jackson,554,OP,Solar Photovoltaic
65088,Stromland Solar,Greenbacker Renewable Energy Corporation,WI,Buffalo,510,OP,Solar Photovoltaic
65089,Foothill Sanitary Landfill - Solar Array,Ameresco San Joaquin Solar LLC,CA,San Joaquin,05452,OP,Solar Photovoltaic
65090,Cortlandville III Solar CSG,"DG Empire Shine, LLC",NY,Cortland,CORT3,OP,Solar Photovoltaic
65091,IGS KSBD,Greenbacker Renewable Energy Corporation,CA,San Bernardino,293,OP,Solar Photovoltaic
65092,115 G Fisher,Greenbacker Renewable Energy Corporation,MA,Plymouth,634,OP,Solar Photovoltaic
65093,154 D Fisher,Greenbacker Renewable Energy Corporation,MA,Plymouth,633,OP,Solar Photovoltaic
65094,Jackson Legler Solar 1 LLC,Greenbacker Renewable Energy Corporation,NJ,Ocean,314,OP,Solar Photovoltaic
65095,Mt Arlington Solar 1 LLC,Greenbacker Renewable Energy Corporation,NJ,Morris,196,OP,Solar Photovoltaic
65103,Jicarilla Solar 2,Repsol Renewables NA,NM,Rio Arriba,JICS2,OP,Solar Photovoltaic
65104,CA - DGS RFP - RJ Donovan State Prison,"Forefront Power, LLC",CA,San Bernardino,15111,OP,Solar Photovoltaic
65105,CA-DGS-California Correctional Inst,"Forefront Power, LLC",CA,Kern,15111,OP,Solar Photovoltaic
65106,"Phobos Solar, LLC","Phobos Solar, LLC",NC,Nash,PGR33,OP,Solar Photovoltaic
65107,"Cabin Creek Solar, LLC","Cabin Creek Solar, LLC",NC,Montgomery,PGR34,OP,Solar Photovoltaic
65109,North Haven Solar One,"North Haven Solar One, LLC",CT,New Haven,VCP11,OP,Solar Photovoltaic
65110,Ridgeback,"Ridgeback Solar, LLC",NC,Randolph,RID,OP,Solar Photovoltaic
65111,Thunderhead,"Thunderhead Solar, LLC",NC,Randolph,THU,OP,Solar Photovoltaic
65112,River Road,"Norridgewock River Road Solar, LLC",ME,Somerset,RIV,OP,Solar Photovoltaic
65114,196 Tremont St(CSG),"196TRE WHAM8 Solar, LLC",MA,Plymouth,196PV,OP,Solar Photovoltaic
65121,NY8 - Grissom Solar,MN8 Energy LLC,NY,Montgomery,GEN1,OP,Solar Photovoltaic
65122,NY8 - Branscomb Solar,MN8 Energy LLC,NY,Rensselaer,GEN1,OP,Solar Photovoltaic
65123,NY8 - Janis Solar,MN8 Energy LLC,NY,Cortland,GEN1,OP,Solar Photovoltaic
65124,NY8 - Regan Solar,MN8 Energy LLC,NY,Montgomery,GEN1,OP,Solar Photovoltaic
65125,NY8 - Puckett Solar,MN8 Energy LLC,NY,Broome,GEN1,OP,Solar Photovoltaic
65127,AES Belleville Solar LLC,AES Distributed Energy,IL,St Clair,BELL,OP,Solar Photovoltaic
65130,City of Bowie,Tesla Inc.,MD,Prince Georges,PV1,OP,Solar Photovoltaic
65131,Fremont - Kato Rd,Tesla Inc.,CA,Alameda,PV1,OP,Solar Photovoltaic
65131,Fremont - Kato Rd,Tesla Inc.,CA,Alameda,PV2,OP,Solar Photovoltaic
65132,University of the Pacific,The Greater Light USA LLC,CA,San Joaquin,PV1,OP,Solar Photovoltaic
65133,Benning Road,"Azimuth 180 Solar Electric, LLC",DC,District of Columbia,BENRD,OP,Solar Photovoltaic
65135,"ER Bone Hill Solar, LLC",Greenbacker Renewable Energy Corporation,VT,Washington,288,OP,Solar Photovoltaic
65142,Bristol Landfill Solar,NuGen Capital Management,RI,Bristol,BL1,OP,Solar Photovoltaic
65151,"Energix Aditya, LLC","Energix Aditya, LLC",VA,Louisa,ENX13,OP,Solar Photovoltaic
65152,Clinton Solar,Ecos Energy LLC,CT,New London,CLINT,OP,Solar Photovoltaic
65153,UMass PV Lot 49,Consolidated Edison Development Inc.,MA,Hampshire,U49PV,OP,Solar Photovoltaic
65154,UMass PV Lot 22,Consolidated Edison Development Inc.,MA,Hampshire,U22PV,OP,Solar Photovoltaic
65155,ASA DeKalb NY Solar II LLC,ASA DeKalb NY Solar II LLC,NY,St Lawrence,DEK2,OP,Solar Photovoltaic
65156,ASA DeKalb NY Solar I LLC,ASA DeKalb NY Solar I LLC,NY,St Lawrence,DEK1,OP,Solar Photovoltaic
65157,ASA Gouverneur NY Solar I LLC,ASA Gouverneur NY Solar I LLC,NY,St Lawrence,GOV1,OP,Solar Photovoltaic
65158,ASA Gouverneur NY Solar II LLC,ASA Gouverneur NY Solar II LLC,NY,St Lawrence,GOV2,OP,Solar Photovoltaic
65159,ASA Volney NY Solar I LLC,ASA Volney NY Solar I LLC,NY,Oswego,VOL1,OP,Solar Photovoltaic
65160,Lily Garden,Lily Garden LLC,MN,Waseca,CSG,OP,Solar Photovoltaic
65161,ASA Clayton NY Solar I LLC,ASA Clayton NY Solar I LLC,NY,Jefferson,CLA1,OP,Solar Photovoltaic
65163,Orioles Community Solar,"Azimuth 180 Solar Electric, LLC",NY,Greene,ORIOL,OP,Solar Photovoltaic
65164,Grinnell College,"Azimuth 180 Solar Electric, LLC",IA,Poweshiek,GRIN,OP,Solar Photovoltaic
65165,Ontario Sun,"Azimuth 180 Solar Electric, LLC",NY,Oswego,ONSUN,OP,Solar Photovoltaic
65166,"ER Center Road Solar, LLC",Greenbacker Renewable Energy Corporation,VT,Caledonia,287,OP,Solar Photovoltaic
65167,Hudson County Solar,Greenbacker Renewable Energy Corporation,NJ,Hudson,470,OP,Solar Photovoltaic
65168,Five H Farms Solar Array,Maas Energy Works,CA,Merced,FHF,OP,Solar Photovoltaic
65169,Van der Kooi Dairy Solar Array,Maas Energy Works,CA,Fresno,VDK,OP,Solar Photovoltaic
65170,Hildreth Solar Power Plant,"Duke Energy Florida, LLC",FL,Suwannee,PV1,OP,Solar Photovoltaic
65171,Bay Ranch Solar Power Plant,"Duke Energy Florida, LLC",FL,Bay,PV1,OP,Solar Photovoltaic
65172,High Springs Solar Power Plant,"Duke Energy Florida, LLC",FL,Alachua,PV1,OP,Solar Photovoltaic
65173,Hardeetown Solar Power Plant,"Duke Energy Florida, LLC",FL,Levy,PV1,OP,Solar Photovoltaic
65174,Cranberry Highway Solar LLC,"Cranberry Highway Solar, LLC",MA,Plymouth,PV1,OP,Solar Photovoltaic
65175,"ENGIE 2019 ProjectCo-MA1, LLC","ENGIE 2019 ProjectCo MA-1, LLC",MA,Hampden,PV1,OP,Solar Photovoltaic
65176,"WW-DC Solar 1, LLC",Greenbacker Renewable Energy Corporation,DC,District of Columbia,654,OP,Solar Photovoltaic
65177,Donaghy-Stockton,Donaghy Sales Inc.,CA,San Joaquin,DSPV1,OP,Solar Photovoltaic
65178,Mtn. Solar 4 (CSG),Standard Solar,CO,Jefferson,MTNS4,OP,Solar Photovoltaic
65182,CSP Los Angeles,"Ecoplexus, Inc",CA,Los Angeles,CSLPA,OP,Solar Photovoltaic
65183,Norton LLC,Greenbacker Renewable Energy Corporation,MA,Bristol,671,OP,Solar Photovoltaic
65184,Holliston LLC,Greenbacker Renewable Energy Corporation,MA,Middlesex,674,OP,Solar Photovoltaic
65185,Broadway 3 - Tucson Phase I,MN8 Energy LLC,AZ,Pima,GEN1,OP,Solar Photovoltaic
65186,Broadway 3 - UC Merced 1,MN8 Energy LLC,CA,Merced,GEN1,OP,Solar Photovoltaic
65187,Broadway 3 - UCSB Lot 38,MN8 Energy LLC,CA,Santa Barbara,GEN1,OP,Solar Photovoltaic
65188,Broadway 4 - Target Shafter,MN8 Energy LLC,CA,Kern,GEN1,OP,Solar Photovoltaic
65189,West Village Solar - Array 1Community So,"CHF-Davis I, LLC",CA,Yolo,WVSA1,OP,Solar Photovoltaic
65190,West Village Solar - Array 2 Community S,"CHF-Davis I, LLC",CA,Yolo,WVSA2,OP,Solar Photovoltaic
65214,Gaucho Solar,Gaucho Solar,PA,Beaver,GCHOS,OP,Solar Photovoltaic
65215,Nestlewood Solar,Nestlewood Solar,OH,Clermont,NSTLW,OP,Solar Photovoltaic
65216,Woburn,Greenbacker Renewable Energy Corporation,MA,Middlesex,673,OP,Solar Photovoltaic
65217,South Goshen Community Solar,AES Distributed Energy,NY,Orange,SGOSH,OP,Solar Photovoltaic
65219,"Caden Energix Endless Caverns, LLC","Caden Energix Endless Caverns, LLC",VA,Rockingham,ENX16,OP,Solar Photovoltaic
65220,Pleasant Hill Solar,Consolidated Edison Development Inc.,VA,Suffolk City,PHSPV,OP,Solar Photovoltaic
65221,Watlington Solar,Consolidated Edison Development Inc.,VA,Halifax,WSPV,OP,Solar Photovoltaic
65222,County Road 17 (CSG),"KSI II Consolidated, LLC",NY,Chenango,AFTON,OP,Solar Photovoltaic
65223,Phare Garden,Phare Garden LLC,MN,Renville,CGS,OP,Solar Photovoltaic
65224,"Apple Grove Solar, LLC","Apple Grove Solar, LLC",VA,Louisa,ENX15,OP,Solar Photovoltaic
65225,"Waverly Solar, LLC","Waverly Solar, LLC",VA,Sussex,ENX17,OP,Solar Photovoltaic
65227,"Ameresco Danville Solar, LLC",Greenbacker Renewable Energy Corporation,IL,Vermilion,401,OP,Solar Photovoltaic
65228,Red Prairie Solar,"TLS Capital, Inc",OR,Yamhill,RP21,OP,Solar Photovoltaic
65229,OK Produce Fresno Carport,OK Produce,CA,Fresno,OKPVC,OP,Solar Photovoltaic
65230,Truman Solar,"Truman Solar, LLC",MO,Boone,TMS,OP,Solar Photovoltaic
65231,"Hunter Solar, LLC (CO)","Hunter Solar, LLC",CO,Arapahoe,HCO,OP,Solar Photovoltaic
65232,Chambers 3 - Lewis County,MN8 Energy LLC,NY,Lewis,GEN1,OP,Solar Photovoltaic
65233,Chambers 3 - Erie County Alden,MN8 Energy LLC,NY,Erie,GEN1,OP,Solar Photovoltaic
65235,Venture 2 - 1B,UXI CSG Venture 2 8302 LLC,CO,Adams,75024,OP,Solar Photovoltaic
65236,Venture 3 - 1C,UXI CSG Venture 3 8303 LLC,CO,Adams,75021,OP,Solar Photovoltaic
65237,Venture 4 - 1D,UXI CSG Venture 4 8304 LLC,CO,Adams,75023,OP,Solar Photovoltaic
65238,Chambers 4 - Eastvale LGB3,MN8 Energy LLC,CA,Riverside,GEN1,OP,Solar Photovoltaic
65242,Charlemont A,"Charlemont MA, LLC",MA,Franklin,CMS,OP,Solar Photovoltaic
65251,Chambers 4 - Redland LGB4,MN8 Energy LLC,CA,San Bernardino,GEN1,OP,Solar Photovoltaic
65252,Chambers 4 - Riverside LGB6 ,MN8 Energy LLC,CA,Riverside,GEN1,OP,Solar Photovoltaic
65253,Chambers 4 - Rialto LGB8,MN8 Energy LLC,CA,San Bernardino,GEN1,OP,Solar Photovoltaic
65254,Chambers 4 - Sacramento SMF1,MN8 Energy LLC,CA,Sacramento,GEN1,OP,Solar Photovoltaic
65255,Chambers 4 - Eastvale DCA2,MN8 Energy LLC,CA,Riverside,GEN1,OP,Solar Photovoltaic
65256,Chambers 4 - San Bernardino SNA7,MN8 Energy LLC,CA,San Bernardino,GEN1,OP,Solar Photovoltaic
65257,Lineage MS,Madison Energy Holdings LLC,MS,Rankin,LMS01,OP,Solar Photovoltaic
65258,Wapakoneta-Pratt,Madison Energy Holdings LLC,OH,Auglaize,WKP01,OP,Solar Photovoltaic
65271,Noble Solar,"BT Noble Solar, LLC",TX,Denton,NBSLR,OP,Solar Photovoltaic
65276,USS Peach Solar LLC,United States Solar Corporation,MN,Blue Earth,USSPS,OP,Solar Photovoltaic
65277,Wonderful Huller & Shelling,"Wonderful Renewable Energy, LLC.",CA,Kern,WHS01,OP,Solar Photovoltaic
65278,Wonderful Lost Hills,"Wonderful Renewable Energy, LLC.",CA,Kern,WLH01,OP,Solar Photovoltaic
65279,Fairhaven E,"Fairhaven MA 1, LLC",MA,Franklin,FHS,OP,Solar Photovoltaic
65280,601 Doremus CDG,"Hartz Solar, LLC",NJ,Essex,1,OP,Solar Photovoltaic
65281,Bomber CSG,"Hampstead Solar, LLC",MD,Carroll,BOMB,OP,Solar Photovoltaic
65287,Barrow Solar,Ecos Energy LLC,CT,Tolland,BARRO,OP,Solar Photovoltaic
65289,5601 Westside CDG,"Hartz Solar, LLC",NJ,Hudson,1,OP,Solar Photovoltaic
65291,Golden Triangle II,"Origis Energy USA, Inc",MS,Lowndes,OEMS6,OP,Solar Photovoltaic
65292,Rice Creek,"Origis Energy USA, Inc",FL,Putnam,OE_FL,OP,Solar Photovoltaic
65296,Hawthorn Solar I,Evergy Metro,MO,Jackson,HAW10,OP,Solar Photovoltaic
65297,DOCCS Midstate,DOCCS Midstate,NY,Oneida,81722,OP,Solar Photovoltaic
65298,DOCCS Eastern,DOCCS Eastern,NY,Ulster,81724,OP,Solar Photovoltaic
65299,DOCCS Wende,DOCCS Wende,NY,Erie,81721,OP,Solar Photovoltaic
65300,DOCCS Greenhaven,DOCCS Greenhaven,NY,Dutchess,81723,OP,Solar Photovoltaic
65302,Salt City Solar Project - Hybrid,Salt City Solar LLC,OH,Ross,SOLAR,OP,Solar Photovoltaic
65303,Sun Valley Solar Project,Sun Valley Solar LLC,TX,Hill,SUNS,OP,Solar Photovoltaic
65304,ENGIE Solidago Solar Project - Hybrid,ENGIE Solidago Solar LLC,DE,New Castle,SOLAR,OP,Solar Photovoltaic
65305,Powells Creek Solar - Hybrid,"Powells Creek Farm Solar, LLC",VA,Halifax,SOLAR,OP,Solar Photovoltaic
65307,Sunnybrook Solar Project - Hybrid,"Sunnybrook Farm Solar, LLC",VA,Halifax,SUNS,OP,Solar Photovoltaic
65308,Horizon Solar,"Leeward Asset Management, LLC",TX,Frio,HRZNS,OP,Solar Photovoltaic
65309,Millersport GM 1,Greenbacker Renewable Energy Corporation,NY,Erie,532,OP,Solar Photovoltaic
65314,Caden Energix Wytheville LLC,Caden Energix Wytheville LLC,VA,Wythe,ENX19,OP,Solar Photovoltaic
65315,Gas City 2,Indiana Municipal Power Agency,IN,Grant,GASC2,OP,Solar Photovoltaic
65317,Springfield Solar,Dominion Renewable Energy,VA,Westmoreland,SPRG,OP,Solar Photovoltaic
65319,Maplewood Solar,Dominion Renewable Energy,VA,Pittsylvania,MAPL,OP,Solar Photovoltaic
65321,Rochambeau Solar,Dominion Renewable Energy,VA,James City,RBSO,OP,Solar Photovoltaic
65322,Fort Powhatan Solar,Dominion Renewable Energy,VA,Prince George,FTPW,OP,Solar Photovoltaic
65323,Bedford Solar (Dominion),Dominion Renewable Energy,VA,Chesapeake City,BEDF,OP,Solar Photovoltaic
65324,Hollins Ferry CSG,"ICFTS MD Solar, LLC",MD,Baltimore City,HOLL,OP,Solar Photovoltaic
65329,Mount Laurel Solar,NJR Clean Energy Ventures Corporation,NJ,Burlington,LAURL,OP,Solar Photovoltaic
65330,"8500 Balboa PV, LLC","8500 Balboa PV, LLC",CA,Los Angeles,BALB1,OP,Solar Photovoltaic
65330,"8500 Balboa PV, LLC","8500 Balboa PV, LLC",CA,Los Angeles,VSPRC,OP,Solar Photovoltaic
65331,"20333 Normandie PV, LLC",TRITEC Americas,CA,Los Angeles,NORMA,OP,Solar Photovoltaic
65332,CPV Maple Hill Solar,"CPV Maple Hill Solar, LLC",PA,Cambria,MH1,OP,Solar Photovoltaic
65333,Shakes Solar,Cypress Creek Renewables,TX,Dimmit,785,OP,Solar Photovoltaic
65334,Platteview Solar LLC,AES Distributed Energy,NE,Saunders,PLTVW,OP,Solar Photovoltaic
65337,"Maybrook Solar, LLC (CSG)",NJR Clean Energy Ventures Corporation,NY,Orange,MAYBK,OP,Solar Photovoltaic
65339,MD - CS - Potomac Edison Co - GA25 TPE (,"Distributed Solar Development, LLC",MD,Garrett,19002,OP,Solar Photovoltaic
65340,MD - CS - BGE - PR24 TPE,"Distributed Solar Development, LLC",MD,Prince Georges,19003,OP,Solar Photovoltaic
65342,Gorham Solar 1 (CSG),CleanCapital Holdings,ME,Cumberland,GS1,OP,Solar Photovoltaic
65346,Macbeth Solar,"Macbeth Solar, LLC",MI,Muskegon,MCB20,OP,Solar Photovoltaic
65347,Lyons Road,"Lyons Road Solar, LLC",MI,Shiawassee,LYON1,OP,Solar Photovoltaic
65348,Mount Olive Solar Farm,NJR Clean Energy Ventures Corporation,NJ,Morris,OLIVE,OP,Solar Photovoltaic
65349,"Mulligan Solar, LLC",Mulligan Solar,IL,Logan,MLGAN,OP,Solar Photovoltaic
65351,General Dynamics,"Today's Power, Inc.",AR,Ouachita,GD,OP,Solar Photovoltaic
65352,MacKinnon Solar,Ecos Energy LLC,VT,Rutland,MACKN,OP,Solar Photovoltaic
65353,McHenry Solar,Ecos Energy LLC,CT,Windham,MCHEN,OP,Solar Photovoltaic
65357,OER Monarch CSG,Standard Solar,MD,Prince Georges,OERMN,OP,Solar Photovoltaic
65358,OER Patuxent CSG,Standard Solar,MD,Anne Arundel,PATUX,OP,Solar Photovoltaic
65359,Shepherds Mill CSG,Standard Solar,MD,Carroll,SHEPM,OP,Solar Photovoltaic
65362,MA CS Uxbridge Community Solar,"MA CS Uxbridge, LLC",MA,Worcester,UXBRD,OP,Solar Photovoltaic
65364,Danell Bros Inc,"Renewable Solar, Inc",CA,Kings,12585,OP,Solar Photovoltaic
65365,CA - Ventura Co CCD - Moorpark College,"Forefront Power, LLC",CA,Ventura,17024,OP,Solar Photovoltaic
65368,Linden Hawk Rise Solar CSG,Navisun LLC,NJ,Union,LINDN,OP,Solar Photovoltaic
65370,BWC Maces Pond LLC,Navisun LLC,ME,Knox,RCKPT,OP,Solar Photovoltaic
65376,SR Snipesville II,"SR Snipesville II, LLC",GA,Jeff Davis,SNIP2,OP,Solar Photovoltaic
65378,OYA Robinson Road,"OYA Robinson Road, LLC",NY,Jefferson,NY002,OP,Solar Photovoltaic
65379,OYA State Route 122,"OYA State Route 122, LLC",NY,Franklin,NY001,OP,Solar Photovoltaic
65381,Allie L.L.C. (CSG),Allie L.L.C.,MN,Renville,PAPE,OP,Solar Photovoltaic
65382,Lincoln WWTF Hybrid,"Lincoln Solar Star, LLC",CA,Placer,PV,OP,Solar Photovoltaic
65383,Bodega Avenue Solar LLC,Bodega Avenue Solar LLC,CA,Sonoma,003-A,OP,Solar Photovoltaic
65383,Bodega Avenue Solar LLC,Bodega Avenue Solar LLC,CA,Sonoma,003-B,OP,Solar Photovoltaic
65384,Rancho Cordova Medical Offices,"KP Rancho Cordova Medical Offices Solar, LLC",CA,Sacramento,7101,OP,Solar Photovoltaic
65385,Airport Road Solar (CSG),NJR Clean Energy Ventures Corporation,NY,Orange,AIRPT,OP,Solar Photovoltaic
65386,Howard Lane Solar,NJR Clean Energy Ventures Corporation,RI,Providence,HOWRD,OP,Solar Photovoltaic
65387,Holland Solar Farm,NJR Clean Energy Ventures Corporation,NJ,Hunterdon,HOLND,OP,Solar Photovoltaic
65389,Midway Green Solar,"Midway Green Solar, LLC",SC,Union,MIDGS,OP,Solar Photovoltaic
65391,Beloit Solar LLC,PPM Solar LLC,KS,Mitchell,BS1,OP,Solar Photovoltaic
65393,Neal Energy Center Solar,MidAmerican Energy Co,IA,Woodbury,NECS,OP,Solar Photovoltaic
65402,"Arche Energy Project, LLC","Lightsource Renewable Energy Asset Management, LLC",OH,Fulton,ARCHE,OP,Solar Photovoltaic
65405,"Flint Hills Resources Pine Bend, LLC","Flint Hills Resources Pine Bend, LLC",MN,Dakota,SOLAR,OP,Solar Photovoltaic
65406,LGE-KU Solar Share Facility Simpsonville,Kentucky Utilities Co,KY,Shelby,SSP,OP,Solar Photovoltaic
65408,Gilead Oceanside Solar Project,Gilead Sciences Inc.,CA,San Diego,GOSSP,OP,Solar Photovoltaic
65409,Gilead Foster City Solar Project,Gilead Sciences Inc. Foster City,CA,San Mateo,GFCS1,OP,Solar Photovoltaic
65409,Gilead Foster City Solar Project,Gilead Sciences Inc. Foster City,CA,San Mateo,GFCS2,OP,Solar Photovoltaic
65411,"Airport 009239 SCS Lexington, LLC","Arevon Energy, Inc.",NE,Dawson,20215,OP,Solar Photovoltaic
65412,"Northern Cardinal Solar SCS IL 1, LLC","Arevon Energy, Inc.",IL,Champaign,20213,OP,Solar Photovoltaic
65413,"SCS West Fairchild 011958 Danville, LLC","Arevon Energy, Inc.",IL,Vermilion,20217,OP,Solar Photovoltaic
65414,"SCS Plainfield 011755 Naperville, LLC","Arevon Energy, Inc.",IL,DuPage,20212,OP,Solar Photovoltaic
65415,"SCS Galena 012589 Peoria, LLC","Arevon Energy, Inc.",IL,Peoria,20218,OP,Solar Photovoltaic
65416,"Monroe 009452 SCS Cozad, LLC","Arevon Energy, Inc.",NE,Dawson,20214,OP,Solar Photovoltaic
65417,"SCS COUNTY 012631 Champaign, LLC","Arevon Energy, Inc.",IL,Champaign,20216,OP,Solar Photovoltaic
65418,"SCS Randolph 012175 Somerset, LLC","Arevon Energy, Inc.",NJ,Somerset,20211,OP,Solar Photovoltaic
65420,Bluefield Preserve Solar,Florida Power & Light Co,FL,St Lucie,1,OP,Solar Photovoltaic
65421,Chautauqua Solar Energy Center,Florida Power & Light Co,FL,Walton,1,OP,Solar Photovoltaic
65422,FPL Chipola River Solar Energy Center,Florida Power & Light Co,FL,Calhoun,1,OP,Solar Photovoltaic
65423,Everglades Solar Energy Center,Florida Power & Light Co,FL,Miami Dade,1,OP,Solar Photovoltaic
65424,First City Solar Energy Center,Florida Power & Light Co,FL,Escambia,1,OP,Solar Photovoltaic
65427,FPL Flowers Creek Solar Energy Center,Florida Power & Light Co,FL,Calhoun,1,OP,Solar Photovoltaic
65428,Pink Trial Solar Energy Center,Florida Power & Light Co,FL,St Lucie,1,OP,Solar Photovoltaic
65429,FPL Shirer Branch Solar Energy Center,Florida Power & Light Co,FL,Calhoun,1,OP,Solar Photovoltaic
65430,Wild Azalea Solar Energy Center,Florida Power & Light Co,FL,Gadsden,1,OP,Solar Photovoltaic
65431,Anhinga Solar Energy Center,Florida Power & Light Co,FL,Clay,1,OP,Solar Photovoltaic
65432,Apalachee,Florida Power & Light Co,FL,Jackson,1,OP,Solar Photovoltaic
65433,Blackwater River Solar Energy Center,Florida Power & Light Co,FL,Santa Rosa,1,OP,Solar Photovoltaic
65434,OYA Wayside Drive,OYA Wayside Drive LLC,NY,Jefferson,NY003,OP,Solar Photovoltaic
65435,OYA Pulaski,OYA Pulaski LLC,NY,Oswego,NY004,OP,Solar Photovoltaic
65436,OYA Main Street,OYA Main Street LLC,NY,Livingston,NY006,OP,Solar Photovoltaic
65438,FPL Cavendish Solar Energy Center,Florida Power & Light Co,FL,Okeechobee,1,OP,Solar Photovoltaic
65439,USS Franklin Solar LLC,United States Solar Corporation,MN,Renville,USSFS,OP,Solar Photovoltaic
65440,USS Catfish Solar LLC,United States Solar Corporation,MN,Renville,USSCF,OP,Solar Photovoltaic
65441,USS Itasca Clean Energy Solar LLC,United States Solar Corporation,MN,Itasca,USSTC,OP,Solar Photovoltaic
65442,USS Mesa Solar LLC,United States Solar Corporation,MN,Renville,USSMS,OP,Solar Photovoltaic
65443,USS Wells Creek Solar LLC,United States Solar Corporation,MN,Goodhue,USSWC,OP,Solar Photovoltaic
65444,USS Verbena Solar LLC,United States Solar Corporation,MN,McLeod,USSVS,OP,Solar Photovoltaic
65447,CA-Ventura Co CCD-Oxnard College Canopy,"Forefront Power, LLC",CA,Ventura,19032,OP,Solar Photovoltaic
65448,SolarClub 10 LLC,Nautilus Solar Solutions,MN,Wright,SC 10,OP,Solar Photovoltaic
65449,SolarClub 15 LLC,Nautilus Solar Solutions,MN,Sherburne,SC 15,OP,Solar Photovoltaic
65450,NY - PANYNJ - LaGuardia - Rooftop,"Forefront Power, LLC",NY,Queens,18002,OP,Solar Photovoltaic
65451,SolarClub 20 LLC,Nautilus Solar Solutions,MN,Wabasha,SC 20,OP,Solar Photovoltaic
65452,SolarClub 23 LLC,Nautilus Solar Solutions,MN,Houston,SC 23,OP,Solar Photovoltaic
65453,SolarClub 28 LLC,Nautilus Solar Solutions,MN,Sibley,SC 28,OP,Solar Photovoltaic
65455,SolarClub 35 LLC,Nautilus Solar Solutions,MN,Blue Earth,SC 35,OP,Solar Photovoltaic
65459,OYA Church Road,OYA Church Road A LLC,NY,Onondaga,NY005,OP,Solar Photovoltaic
65460,Hartland Solar,Madison Energy Holdings LLC,ME,Somerset,HART1,OP,Solar Photovoltaic
65461,Unity Solar,Madison Energy Holdings LLC,ME,Waldo,UNITY,OP,Solar Photovoltaic
65464,"Laredo Detention Facility - Solar 2, 3",County of Kern,CA,Kern,LDF2,OP,Solar Photovoltaic
65464,"Laredo Detention Facility - Solar 2, 3",County of Kern,CA,Kern,LDF3,OP,Solar Photovoltaic
65465,Cinnaminson Landfill Solar,Public Service Elec & Gas Co,NJ,Burlington,CINN,OP,Solar Photovoltaic
65466,Kinsley II Landfill Solar System,Public Service Elec & Gas Co,NJ,Gloucester,KINS2,OP,Solar Photovoltaic
65467,Pennsauken Brownfield Solar,Public Service Elec & Gas Co,NJ,Camden,PENN,OP,Solar Photovoltaic
65468,Highland Park Borough Solar,Public Service Elec & Gas Co,NJ,Middlesex,HIGH,OP,Solar Photovoltaic
65469,Sealed Air Madera Solar Project,Sealed Air Corporation,CA,Madera,SAMSP,OP,Solar Photovoltaic
65470,Cummins Whitakers PV Arrays,"Cummins, Inc.",NC,Nash,CWPVA,OP,Solar Photovoltaic
65473,"GD Johnson Scituate I, LLC","GD Johnson Scituate I, LLC",RI,Providence,GDJSI,OP,Solar Photovoltaic
65474,"GDIM 1, LLC","GDIM 1, LLC",RI,Providence,GDIM1,OP,Solar Photovoltaic
65475,"GDIM 2, LLC","GDIM 2, LLC",RI,Providence,GDIM2,OP,Solar Photovoltaic
65476,"GDIM 3, LLC","GDIM 3, LLC",RI,Providence,GDIM3,OP,Solar Photovoltaic
65477,"GDIM 4, LLC","GDIM 4, LLC",RI,Providence,GDIM4,OP,Solar Photovoltaic
